room_type_id,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng
2282,623314.0,2,0,0,0,1,0,1,0,0
2283,664889.0,3,0,0,0,1,0,1,0,0
2284,743111.0,4,0,0,0,1,0,1,0,0
2285,243056.0,2,0,1,0,1,0,1,0,0
2285,278704.0,3,0,1,0,1,0,1,0,0
2285,207407.0,1,0,1,0,1,0,1,0,0
2286,190660.0,2,0,1,0,1,0,1,0,0
2286,152528.0,1,1,1,0,1,0,1,0,0
2287,224306.0,2,0,1,0,1,0,1,0,0
2288,306991.0,4,0,1,0,1,0,1,0,0
2289,333380.0,5,0,1,0,1,0,1,0,0
2290,328704.0,2,0,1,0,1,0,1,0,0
2291,263889.0,2,0,1,0,1,0,1,0,0
2292,541852.0,4,0,1,0,1,0,1,0,0
2293,541852.0,2,0,1,0,1,0,1,0,0
2294,596296.0,2,1,1,0,1,0,1,0,0
2295,222222.0,2,0,1,0,1,0,1,0,0
2296,277778.0,2,0,1,0,1,0,1,0,0
2297,315000.0,2,0,0,0,1,0,0,0,0
2297,283500.0,1,0,0,0,1,0,0,0,0
2298,315000.0,2,0,0,0,1,0,0,0,0
2298,283500.0,1,0,0,0,1,0,0,0,0
2299,324000.0,2,0,0,0,1,0,0,0,0
2299,360000.0,3,0,0,0,1,0,0,0,0
2299,288000.0,1,0,0,0,1,0,0,0,0
2300,413603.0,2,1,1,0,1,0,0,0,0
2301,597427.0,3,2,1,0,1,0,0,0,0
2302,1838236.0,4,2,1,0,1,0,0,0,0
2303,294676.0,2,0,0,0,1,0,1,0,0
2303,155093.0,1,0,0,0,1,0,1,0,0
2304,324074.0,2,0,0,0,1,0,1,0,0
2304,526620.0,3,0,0,0,1,0,1,0,0
2305,405875.0,2,1,1,0,1,0,0,0,0
2306,490280.0,3,1,1,0,1,0,0,0,0
2307,666467.0,2,1,1,0,1,0,0,0,0
2308,402959.0,2,1,1,0,1,0,1,0,0
2308,522652.0,3,1,1,0,1,0,1,0,0
2308,347164.0,1,1,1,0,1,0,1,0,0
2309,402959.0,2,1,1,0,1,0,1,0,0
2309,499916.0,3,1,1,0,1,0,1,0,0
2309,347164.0,1,1,1,0,1,0,1,0,0
2310,402959.0,2,1,1,0,1,0,1,0,0
2310,499916.0,3,1,1,0,1,0,1,0,0
2310,347164.0,1,1,1,0,1,0,1,0,0
2311,416667.0,2,0,1,0,1,0,1,0,0
2311,395833.0,1,0,1,0,1,0,1,0,0
2312,740741.0,4,0,1,0,1,0,1,0,0
2313,277348.0,2,0,1,0,1,0,1,0,0
2313,360569.0,2,0,1,0,1,1,0,0,0
2314,486111.0,2,0,1,0,1,0,1,0,0
2315,240741.0,2,0,1,0,1,0,1,0,0
2316,273148.0,2,0,1,0,1,0,1,0,0
2317,357001.0,2,1,1,0,1,0,1,0,0
2318,428930.0,2,1,1,0,1,0,1,0,0
2319,428930.0,2,1,1,0,1,0,1,0,0
2320,180004.0,4,0,0,0,1,1,0,0,0
2320,216667.0,3,0,0,0,1,0,1,0,0
2320,240722.0,2,0,0,0,1,0,1,0,0
2321,241635.0,2,0,0,0,1,1,0,0,0
2322,254116.0,2,1,0,0,1,0,0,0,0
2323,296878.0,2,1,0,0,1,1,0,0,0
2324,390532.0,4,1,0,0,1,0,0,0,0
2324,415800.0,4,1,0,0,1,1,0,0,0
2325,436861.0,2,1,1,0,0,0,0,0,0
2326,416667.0,2,0,0,0,1,0,1,0,0
2326,509259.0,3,0,0,0,1,0,1,0,0
2326,333333.0,1,0,0,0,1,0,1,0,0
2327,416667.0,2,0,0,0,1,0,1,0,0
2327,509259.0,3,0,0,0,1,0,1,0,0
2327,333333.0,1,0,0,0,1,0,1,0,0
2328,451852.0,2,0,0,0,1,0,1,0,0
2328,555556.0,3,0,0,0,1,0,1,0,0
2328,370370.0,1,0,0,0,1,0,1,0,0
2329,277778.0,2,0,1,0,0,0,1,0,0
2330,370370.0,3,0,1,0,0,0,1,0,0
2331,462963.0,2,0,1,0,1,0,1,0,0
2331,416667.0,1,0,1,0,1,0,1,0,0
2332,330883.0,2,0,1,0,0,0,1,0,0
2333,300709.0,2,0,1,0,1,0,0,0,0
2333,385019.0,2,0,1,0,1,0,1,0,0
2334,590985.0,2,0,1,0,1,0,0,0,0
2334,705815.0,2,0,1,0,1,0,1,0,0
2335,277778.0,2,1,1,0,1,1,0,0,0
2336,324074.0,2,1,1,0,1,1,0,0,0
2337,432870.0,2,0,1,0,1,0,1,0,0
2337,458333.0,3,0,1,0,1,0,1,0,0
2337,407407.0,1,0,1,0,1,0,1,0,0
2338,290130.0,2,0,1,0,1,0,1,0,0
2338,390560.0,3,0,1,0,1,0,1,0,0
2338,234336.0,1,0,1,0,1,0,1,0,0
2339,343136.0,2,0,1,0,1,0,1,0,0
2339,273392.0,1,0,1,0,1,0,1,0,0
2340,328704.0,2,0,1,0,1,0,1,0,0
2341,1700317.0,16,1,0,0,1,0,0,0,0
2342,275000.0,4,0,1,0,0,0,1,0,0
2343,321691.0,3,0,1,0,1,0,1,0,0
2344,137868.0,1,0,1,0,1,0,1,0,0
2345,1141576.0,4,1,0,0,1,0,0,0,0
2346,251896.0,2,1,0,0,1,0,0,0,0
2346,296878.0,2,1,0,0,1,1,0,0,0
2347,387419.0,4,1,0,0,1,0,0,0,0
2347,415800.0,4,1,0,0,1,1,0,0,0
2348,358211.0,2,0,1,0,1,0,1,0,0
2348,322390.0,1,0,1,0,1,0,1,0,0
2349,202139.0,2,0,0,0,0,1,0,0,0
2350,227273.0,2,0,1,0,0,0,1,0,0
2351,454545.0,4,0,1,0,0,0,1,0,0
2352,1063851.0,2,2,1,1,1,0,0,0,0
2352,1166667.0,2,1,1,1,1,1,0,0,0
2352,1195299.0,2,2,1,1,1,0,1,0,0
2352,1238096.0,2,1,1,1,1,0,1,0,0
2353,1063851.0,2,2,1,1,1,0,0,0,0
2353,1166667.0,2,1,1,1,1,1,0,0,0
2353,1195299.0,2,2,1,1,1,0,1,0,0
2353,1238096.0,2,1,1,1,1,0,1,0,0
2354,992182.0,2,1,1,1,1,0,0,0,0
2355,248818.0,2,1,1,0,1,0,0,0,0
2356,330653.0,2,1,1,0,1,0,0,0,0
2357,502701.0,2,0,1,0,1,0,0,0,0
2358,743152.0,2,0,1,0,1,0,0,0,0
2359,962907.0,2,0,1,0,1,0,0,0,0
2360,759665.0,2,0,1,0,1,1,0,0,0
2361,822240.0,2,0,1,0,1,1,0,0,0
2361,972222.0,2,1,1,0,1,1,0,0,0
2362,238333.0,2,0,1,0,1,1,0,0,0
2362,240741.0,2,0,1,0,1,0,1,0,0
2363,240741.0,2,0,1,0,1,0,1,0,0
2364,444444.0,2,0,1,0,1,0,1,0,0
2365,509259.0,2,0,1,0,1,0,1,0,0
2366,291005.0,2,0,1,0,1,1,0,0,0
2367,335097.0,3,0,1,0,1,1,0,0,0
2368,582011.0,4,0,1,0,1,1,0,0,0
2369,203704.0,2,0,0,0,0,0,1,0,0
2370,277778.0,2,0,0,0,0,0,1,0,0
2371,324074.0,4,0,0,0,0,0,1,0,0
2372,290000.0,2,0,1,0,1,0,0,0,0
2373,340000.0,3,0,1,0,1,0,0,0,0
2374,390000.0,4,0,1,0,1,0,0,0,0
2375,268519.0,2,0,1,0,0,0,1,0,0
2376,519820.0,2,0,1,0,0,0,1,0,0
2377,689189.0,3,0,1,0,0,0,1,0,0
2378,376348.0,2,0,0,0,0,0,0,0,0
2379,648148.0,2,0,1,0,1,0,1,0,0
2380,790741.0,2,0,1,0,1,0,1,0,0
2381,309482.0,2,0,1,0,1,0,1,0,0
2382,487727.0,2,0,1,0,1,1,0,0,0
2382,490162.0,2,0,1,0,1,0,1,0,0
2383,611112.0,2,0,1,0,1,0,1,0,0
2384,817268.0,2,0,1,0,1,1,0,0,0
2384,916898.0,3,0,1,0,1,0,1,0,0
2385,4354806.0,2,1,1,0,1,0,0,0,0
2386,222222.0,2,0,1,0,1,0,1,0,0
2386,200000.0,1,0,1,0,1,0,1,0,0
2387,231481.0,2,0,1,0,1,0,1,0,0
2387,208333.0,1,0,1,0,1,0,1,0,0
2388,305556.0,2,0,0,0,1,0,1,0,0
2389,351852.0,3,0,0,0,1,0,1,0,0
2390,740741.0,2,0,1,0,1,0,1,0,0
2391,231481.0,2,0,1,0,1,0,1,0,0
2392,277778.0,2,0,1,0,1,0,1,0,0
2392,250000.0,1,0,1,0,1,0,1,0,0
2393,351852.0,2,0,1,0,1,0,1,0,0
2393,387037.0,3,0,1,0,1,0,1,0,0
2393,316667.0,1,0,1,0,1,0,1,0,0
2394,268519.0,2,1,0,0,0,0,1,0,0
2395,509259.0,2,0,1,0,0,0,1,0,0
2395,458333.0,1,0,1,0,0,0,1,0,0
2396,555556.0,2,0,1,0,0,0,1,0,0
2396,625000.0,3,0,1,0,0,0,1,0,0
2396,486111.0,1,0,1,0,0,0,1,0,0
2397,331578.0,2,0,1,0,1,1,0,0,0
2398,317027.0,7,0,1,0,1,0,0,0,0
2399,379167.0,4,0,1,0,1,0,0,0,0
2400,243053.0,30,1,1,0,1,0,0,0,0
2401,266309.0,2,0,1,0,1,1,0,0,0
2402,292553.0,2,0,1,0,1,0,0,0,0
2403,275736.0,2,0,1,0,1,0,1,0,0
2404,459559.0,4,0,1,0,1,0,1,0,0
2405,198570.0,2,0,0,0,0,0,0,0,0
2406,206208.0,2,0,0,0,0,0,1,0,0
2407,250000.0,2,0,1,0,1,0,1,0,0
2408,258333.0,2,0,1,0,1,0,1,0,0
2408,310630.0,2,0,1,0,1,0,1,0,0
2409,291667.0,2,0,1,0,1,0,1,0,0
2410,377659.0,2,1,1,1,1,0,1,0,0
2411,423349.0,2,1,1,1,1,0,1,0,0
2412,476884.0,2,1,1,0,1,0,0,0,0
2412,505026.0,2,0,0,0,1,0,1,0,0
2412,575000.0,2,0,0,0,1,0,1,0,0
2413,611711.0,2,1,0,0,1,0,0,0,0
2414,314815.0,2,0,1,0,0,0,1,0,0
2415,361111.0,2,0,1,0,0,0,1,0,0
2416,407407.0,2,0,1,0,0,0,1,0,0
2417,185738.0,2,0,1,0,1,0,1,0,0
2417,212963.0,2,0,1,0,1,0,1,0,0
2418,202624.0,2,0,1,0,1,0,1,0,0
2418,233333.0,2,0,1,0,1,0,1,0,0
2419,270165.0,2,0,1,0,1,0,1,0,0
2419,277778.0,2,0,1,0,1,0,1,0,0
2420,928409.0,2,0,1,1,1,1,0,0,0
2420,984251.0,2,1,1,1,1,0,0,1,0
2420,1244286.0,2,1,1,1,1,0,1,0,0
2420,1245385.0,2,0,1,1,1,0,1,0,0
2421,928409.0,2,0,1,1,1,1,0,0,0
2421,984251.0,2,1,1,1,1,0,0,1,0
2421,1244286.0,2,1,1,1,1,0,1,0,0
2422,255482.0,2,0,1,0,1,1,0,0,0
2423,260580.0,2,0,1,0,1,0,0,0,0
2423,326720.0,2,0,1,0,1,0,1,0,0
2423,527778.0,3,0,1,0,1,0,1,0,0
2424,409690.0,2,0,1,0,1,1,0,0,0
2424,460758.0,2,1,1,0,1,0,1,0,0
2424,502646.0,3,1,1,0,1,0,1,0,0
2425,1783369.0,2,0,1,1,1,1,0,0,0
2425,3645062.0,2,0,1,1,1,1,0,0,0
2426,1857853.0,2,0,1,1,1,1,0,0,0
2426,2098958.0,2,1,1,1,1,1,0,0,0
2427,1017640.0,2,1,1,1,1,1,0,0,0
2427,1111111.0,2,0,1,1,1,1,0,0,0
2428,1272174.0,2,0,1,1,1,1,0,0,0
2428,1370370.0,2,0,1,1,1,1,0,0,0
2428,1116174.0,1,0,1,1,1,1,0,0,0
2428,1185185.0,1,0,1,1,1,1,0,0,0
2429,1052152.0,2,0,1,1,1,0,0,0,0
2429,1188272.0,2,0,1,1,1,1,0,0,0
2429,1768365.0,2,0,1,1,1,0,1,0,0
2430,1052152.0,2,0,1,1,1,0,0,0,0
2430,1188272.0,2,0,1,1,1,1,0,0,0
2430,1768365.0,2,0,1,1,1,0,1,0,0
2431,239477.0,2,0,1,0,1,0,0,0,0
2431,318182.0,2,0,1,0,1,0,1,0,0
2432,458182.0,2,0,1,0,1,0,1,0,0
2433,416667.0,2,0,1,0,0,0,1,0,0
2434,509259.0,2,0,1,0,0,0,1,0,0
2435,527778.0,2,0,1,0,0,0,1,0,0
2436,163559.0,2,1,1,0,1,0,1,0,0
2436,187315.0,2,1,1,0,1,0,1,0,0
2437,305550.0,4,1,1,0,1,0,1,0,0
2437,345981.0,4,1,1,0,1,0,1,0,0
2438,351852.0,2,0,1,0,0,0,1,0,0
2439,453704.0,2,0,1,0,0,0,1,0,0
2440,481481.0,2,0,1,0,0,0,1,0,0
2441,196364.0,2,0,1,0,1,1,0,0,0
2441,218182.0,2,0,1,0,1,0,1,0,0
2442,231405.0,2,0,1,0,1,0,1,0,0
2442,229091.0,1,0,1,0,1,0,1,0,0
2443,788118.0,2,1,1,0,1,1,0,0,0
2443,890310.0,2,1,1,0,1,1,0,0,0
2443,919609.0,2,0,1,0,1,1,0,0,0
2444,714745.0,2,2,1,0,1,1,0,0,0
2444,1111111.0,2,2,1,0,1,1,0,0,0
2445,828289.0,2,2,1,0,1,1,0,0,0
2445,1269841.0,2,2,1,0,1,1,0,0,0
2446,135857.0,2,1,1,0,1,0,0,0,0
2446,154545.0,2,1,1,0,1,0,1,0,0
2447,235495.0,4,1,1,0,1,0,0,0,0
2447,254714.0,4,1,1,0,1,0,1,0,0
2448,481481.0,2,0,1,0,1,0,1,0,0
2449,611111.0,2,0,1,0,1,0,1,0,0
2450,629630.0,2,0,1,0,1,0,1,0,0
2451,574074.0,2,0,1,0,1,0,1,0,0
2452,601852.0,2,0,1,0,1,0,1,0,0
2453,1573593.0,2,0,1,0,1,1,0,0,0
2454,1638527.0,2,1,1,0,1,0,0,0,0
2455,2200000.0,2,0,0,0,1,0,1,0,0
2455,2580000.0,2,0,1,0,1,0,0,0,0
2455,2580000.0,2,0,0,0,0,0,1,0,0
2455,3080000.0,3,0,0,0,0,0,1,0,0
2456,2300000.0,2,0,0,0,1,0,1,0,0
2456,2680000.0,2,0,1,0,1,0,0,0,0
2457,351852.0,2,1,1,0,0,0,1,0,0
2457,361111.0,2,1,1,0,0,1,0,0,0
2458,416667.0,2,1,1,0,0,0,1,0,0
2459,453704.0,2,1,1,0,0,0,1,0,0
2460,323149.0,2,1,1,0,1,1,0,0,0
2460,1096887.0,2,1,1,0,1,0,1,0,0
2461,388657.0,2,1,1,0,1,1,0,0,0
2461,1307827.0,2,1,1,0,1,0,1,0,0
2462,769218.0,2,0,1,1,1,1,0,0,0
2463,783764.0,2,1,1,1,1,0,0,0,0
2463,1304598.0,2,1,1,1,1,0,1,0,0
2464,673401.0,2,0,1,0,1,0,1,0,0
2464,745915.0,2,0,1,0,1,1,0,0,0
2464,770161.0,2,1,1,0,1,0,1,0,0
2465,745915.0,2,0,1,0,1,1,0,0,0
2465,770161.0,2,1,1,0,1,0,1,0,0
2465,782628.0,2,1,1,0,1,0,1,0,0
2466,774067.0,2,0,1,1,1,0,0,0,0
2467,877270.0,2,0,1,1,1,0,0,0,0
2467,1371310.0,2,2,1,1,1,0,1,0,0
2468,355556.0,2,0,0,0,1,0,0,0,0
2469,417130.0,2,1,0,0,1,0,0,0,0
2470,434259.0,2,1,0,0,1,0,0,0,0
2470,521111.0,3,0,0,0,1,0,0,0,0
2471,628787.0,2,1,1,0,1,0,1,0,0
2471,787500.0,2,0,1,0,1,1,0,0,0
2472,815385.0,3,1,1,0,1,0,1,0,0
2473,922435.0,2,1,1,0,1,0,1,0,0
2473,1050000.0,2,0,1,0,1,1,0,0,0
2474,324074.0,2,0,1,0,0,0,1,0,0
2475,370370.0,2,0,1,0,0,0,1,0,0
2476,462963.0,3,0,1,0,0,0,1,0,0
2477,548413.0,2,0,1,0,1,0,0,0,0
2477,692593.0,2,0,1,0,1,1,0,0,0
2478,940238.0,4,0,1,0,1,0,0,0,0
2478,1174074.0,4,0,1,0,1,1,0,0,0
2479,191667.0,2,0,1,0,1,1,0,0,0
2479,212963.0,2,0,1,0,1,0,1,0,0
2480,208333.0,2,0,1,0,1,1,0,0,0
2480,231481.0,2,0,1,0,1,0,1,0,0
2481,250000.0,2,0,1,0,1,1,0,0,0
2481,277778.0,2,0,1,0,1,0,1,0,0
2482,266796.0,2,0,0,0,1,0,1,0,0
2483,266796.0,2,0,0,0,1,0,1,0,0
2483,312500.0,2,0,0,0,1,0,0,0,0
2483,237500.0,1,0,0,0,1,0,0,0,0
2484,251852.0,2,0,1,0,0,0,1,0,0
2485,281481.0,2,0,1,0,0,0,1,0,0
2486,194004.0,2,0,1,0,1,0,1,0,0
2486,327513.0,2,0,1,0,1,0,0,0,0
2486,174603.0,1,1,1,0,1,0,1,0,0
2487,246913.0,2,0,1,0,1,0,1,0,0
2487,277777.0,3,0,1,0,1,0,1,0,0
2488,282187.0,2,3,1,0,1,0,1,0,0
2488,299824.0,3,2,1,0,1,0,1,0,0
2489,268519.0,2,0,1,0,1,0,1,0,0
2490,296296.0,2,0,1,0,1,0,1,0,0
2491,314605.0,2,0,1,0,1,0,0,0,0
2491,402778.0,2,0,1,0,1,1,0,0,0
2492,314605.0,2,0,1,0,1,0,0,0,0
2492,402778.0,2,0,1,0,1,1,0,0,0
2493,231481.0,2,0,1,0,1,0,1,0,0
2494,281481.0,2,0,1,0,1,0,1,0,0
2495,296296.0,2,0,1,0,1,0,1,0,0
2496,189394.0,2,0,0,0,0,0,1,0,0
2497,212121.0,2,0,0,0,0,0,1,0,0
2498,227273.0,2,0,0,0,0,0,1,0,0
2499,226204.0,2,1,1,0,1,0,0,0,0
2499,530652.0,2,1,1,0,1,0,1,0,0
2500,226204.0,2,0,1,0,1,0,0,0,0
2500,530652.0,2,0,1,0,1,0,1,0,0
2501,293524.0,2,1,1,0,1,0,0,0,0
2501,682370.0,2,1,1,0,1,0,1,0,0
2502,129240.0,2,1,1,0,1,0,0,0,0
2503,240486.0,4,1,1,0,1,0,0,0,0
2504,278434.0,2,0,0,0,1,0,1,0,0
2504,398148.0,2,0,0,0,1,0,1,0,0
2505,296198.0,2,0,0,0,1,0,1,0,0
2505,316667.0,2,0,0,0,1,0,1,0,0
2505,269167.0,1,0,0,0,1,0,1,0,0
2505,297141.0,1,0,0,0,1,0,1,0,0
2506,968695.0,2,0,1,1,1,1,0,0,0
2507,1031746.0,2,0,1,1,1,1,0,0,0
2507,1307105.0,2,0,1,1,1,0,0,0,0
2508,453704.0,2,0,1,0,0,0,1,0,0
2509,481481.0,2,0,1,0,0,0,1,0,0
2510,1562500.0,7,0,1,0,1,0,0,0,0
2511,244657.0,2,1,0,0,0,0,0,0,0
2511,259259.0,2,1,0,0,0,0,1,0,0
2512,284331.0,2,1,0,0,0,0,0,0,0
2512,318519.0,2,1,0,0,0,0,1,0,0
2513,259903.0,2,2,1,0,1,0,1,0,0
2513,455556.0,2,0,1,0,1,0,1,0,0
2513,1111784.0,2,0,1,0,1,1,0,0,0
2514,373734.0,3,2,1,0,1,0,1,0,0
2514,497857.0,2,1,1,0,1,0,1,0,0
2514,553175.0,3,0,1,0,1,0,1,0,0
2515,250000.0,2,0,1,0,1,0,1,0,0
2516,263716.0,2,0,1,0,1,0,1,0,0
2516,273148.0,2,0,1,0,1,0,1,0,0
2517,1111111.0,6,0,1,0,1,0,0,0,0
2518,216797.0,2,0,0,0,0,0,0,0,0
2518,218750.0,2,0,0,0,0,0,1,0,0
2518,247917.0,3,0,0,0,0,0,1,0,0
2519,264387.0,2,1,0,0,0,0,0,0,0
2519,277778.0,2,0,0,0,0,0,1,0,0
2520,200576.0,2,0,1,0,1,0,1,0,0
2520,203704.0,2,0,1,0,1,0,1,0,0
2521,268519.0,2,0,1,0,1,0,1,0,0
2522,899188.0,2,0,1,1,1,0,0,0,0
2522,963333.0,2,0,1,1,1,1,0,0,0
2523,1118837.0,2,0,1,1,1,0,0,0,0
2523,1177407.0,2,0,1,1,1,1,0,0,0
2524,207167.0,2,0,1,0,1,0,1,0,0
2525,224213.0,2,0,1,0,1,0,1,0,0
2526,235614.0,2,0,1,0,1,0,1,0,0
2527,481481.0,2,0,0,0,1,0,1,0,0
2528,527778.0,2,0,0,0,1,0,1,0,0
2529,401852.0,2,0,1,0,1,0,0,0,0
2530,474074.0,2,0,1,0,1,0,0,0,0
2531,506481.0,2,0,1,0,1,0,0,0,0
2532,297680.0,2,0,1,0,1,0,1,0,0
2532,440741.0,2,0,1,0,1,1,0,0,0
2533,386066.0,2,0,1,0,1,0,1,0,0
2533,505556.0,2,0,1,0,1,1,0,0,0
2534,131183.0,2,1,0,0,1,0,0,0,0
2534,159926.0,2,1,0,0,1,0,0,0,0
2535,177685.0,2,0,1,0,1,1,0,0,0
2536,227498.0,2,0,1,0,1,1,0,0,0
2536,267490.0,2,0,1,0,1,1,0,0,0
2537,139506.0,2,0,1,0,1,0,1,0,0
2537,159091.0,2,0,1,0,1,0,1,0,0
2538,151505.0,2,0,1,0,1,0,1,0,0
2538,171717.0,2,0,1,0,1,0,1,0,0
2539,166667.0,2,0,0,0,1,0,0,0,0
2540,185185.0,2,0,0,0,1,0,0,0,0
2541,353135.0,2,1,1,0,1,0,0,0,0
2542,598329.0,4,1,1,0,1,0,0,0,0
2543,654808.0,2,0,1,0,1,1,0,0,0
2543,666520.0,2,1,1,0,1,0,1,0,0
2543,796296.0,2,0,1,0,1,0,1,0,0
2544,991608.0,2,1,1,0,1,0,1,0,0
2544,1053889.0,2,0,1,0,1,1,0,0,0
2544,1175926.0,2,0,1,0,1,0,1,0,0
2545,479898.0,2,0,0,0,1,1,0,0,0
2545,529101.0,2,1,0,0,1,0,0,0,0
2546,655064.0,2,0,0,0,1,1,0,0,0
2546,705467.0,2,1,0,0,1,0,0,0,0
2547,368012.0,2,0,0,0,1,0,0,0,0
2548,376538.0,2,0,0,0,1,0,0,0,0
2548,437500.0,2,0,0,0,1,0,1,0,0
2549,121892.0,2,1,0,0,1,1,0,0,0
2549,150167.0,2,1,0,0,1,0,1,0,0
2550,139132.0,2,1,0,0,1,1,0,0,0
2550,170000.0,2,1,0,0,1,0,1,0,0
2551,256132.0,4,1,0,0,1,1,0,0,0
2551,300019.0,4,1,0,0,1,0,1,0,0
2552,204167.0,2,1,1,0,1,0,1,0,0
2553,216667.0,2,1,1,0,1,0,1,0,0
2554,351852.0,2,0,0,0,0,1,0,0,0
2555,453704.0,2,1,0,0,0,1,0,0,0
2556,500000.0,2,0,1,0,1,1,0,0,0
2556,555556.0,2,0,1,0,1,0,1,0,0
2557,225000.0,2,0,1,0,1,0,1,0,0
2557,237500.0,1,1,1,0,1,0,1,0,0
2558,712500.0,2,0,1,0,1,0,1,0,0
2558,727500.0,3,0,1,0,1,0,1,0,0
2559,220811.0,2,0,1,0,1,0,0,0,0
2560,246914.0,2,0,1,0,1,0,0,0,0
2561,416667.0,2,0,1,0,1,0,0,0,0
2562,527519.0,2,0,1,0,1,0,0,0,0
2563,541667.0,2,0,1,0,1,0,1,0,0
2563,799294.0,2,0,1,0,1,1,0,0,0
2564,335992.0,2,1,1,0,1,0,1,0,0
2565,335992.0,2,1,1,0,1,0,1,0,0
2565,440917.0,2,0,1,0,1,0,1,0,0
2566,240937.0,2,0,1,0,1,0,0,0,0
2567,331268.0,2,1,1,0,1,0,0,0,0
2568,199064.0,2,0,1,0,1,0,1,0,0
2569,217499.0,2,0,1,0,1,0,1,0,0
2570,217593.0,2,0,1,0,1,0,1,0,0
2571,705595.0,2,1,1,0,1,0,1,0,0
2571,958552.0,2,1,1,0,1,0,1,0,0
2572,905968.0,2,1,1,0,1,0,1,0,0
2572,1179756.0,2,1,1,0,1,0,1,0,0
2573,75000.0,1,0,1,0,0,0,1,0,0
2574,242407.0,2,0,1,0,1,0,1,0,0
2574,246296.0,2,0,1,0,0,0,1,0,0
2575,259722.0,2,0,1,0,1,0,1,0,0
2575,281481.0,2,0,1,0,0,0,1,0,0
2576,850000.0,2,0,0,0,1,0,1,0,0
2576,850000.0,2,0,0,0,0,0,1,0,0
2577,850000.0,2,0,0,0,1,0,1,0,0
2577,850000.0,2,0,0,0,0,0,1,0,0
2578,333333.0,2,0,1,0,1,0,1,0,0
2578,330000.0,1,1,1,0,1,0,1,0,0
2579,388889.0,2,0,1,0,1,0,1,0,0
2579,381111.0,1,1,1,0,1,0,1,0,0
2580,368044.0,2,0,1,0,1,0,1,0,0
2581,438822.0,2,0,1,0,1,0,1,0,0
2582,204861.0,2,0,1,0,1,0,1,0,0
2582,208333.0,2,0,1,0,1,1,0,0,0
2583,340278.0,2,0,1,0,1,0,1,0,0
2583,347222.0,2,0,1,0,1,1,0,0,0
2584,364627.0,2,0,1,0,1,0,0,0,0
2584,676757.0,2,0,1,0,1,0,0,0,0
2585,405141.0,2,0,1,0,1,0,0,0,0
2585,799827.0,2,0,1,0,1,0,0,0,0
2586,227362.0,2,1,1,0,1,0,1,0,0
2586,259259.0,2,0,1,0,1,0,1,0,0
2587,291667.0,2,0,1,0,1,1,0,0,0
2587,324074.0,2,0,1,0,1,0,1,0,0
2588,292180.0,2,0,0,0,1,0,1,0,0
2588,330928.0,2,0,0,0,1,0,1,0,0
2589,309358.0,2,1,0,0,1,0,1,0,0
2589,348392.0,2,0,0,0,1,0,1,0,0
2590,2607570.0,2,1,1,1,1,0,1,1,0
2590,2660036.0,2,0,1,1,1,1,0,0,0
2590,5855152.0,2,1,1,1,1,0,1,0,0
2590,5855152.0,2,1,1,1,1,0,1,0,0
2591,2607570.0,2,1,1,1,1,0,1,1,0
2591,2660036.0,2,0,1,1,1,1,0,0,0
2591,5855152.0,2,1,1,1,1,0,1,0,0
2591,5855152.0,2,1,1,1,1,0,1,0,0
2592,233636.0,2,1,1,0,1,0,0,0,0
2592,285000.0,2,0,1,0,1,0,1,0,0
2593,271640.0,2,1,1,0,1,0,0,0,0
2593,271806.0,2,1,1,0,1,0,1,0,0
2594,326279.0,2,0,1,0,1,0,1,0,0
2594,370446.0,2,0,1,0,1,1,0,0,0
2595,396825.0,2,0,1,0,1,0,1,0,0
2595,434004.0,2,0,1,0,1,1,0,0,0
2596,391051.0,2,1,1,0,1,0,0,0,0
2596,406250.0,2,1,1,0,1,0,1,0,0
2597,432070.0,2,0,1,0,1,0,0,0,0
2597,476667.0,2,0,1,0,1,0,1,0,0
2598,350000.0,2,0,0,0,1,0,1,0,0
2599,452779.0,2,0,0,0,1,1,0,0,0
2599,500000.0,2,0,0,0,1,0,1,0,0
2599,760000.0,3,0,0,0,1,0,1,0,0
2600,437593.0,2,0,1,0,1,0,0,0,0
2600,514815.0,4,0,1,0,1,0,0,0,0
2601,356338.0,2,0,1,0,1,0,0,0,0
2601,370370.0,2,0,1,0,1,0,1,0,0
2602,364437.0,2,0,1,0,1,0,0,0,0
2603,277778.0,2,0,1,0,1,0,1,0,0
2604,166667.0,2,0,1,0,1,0,1,0,0
2604,168333.0,2,0,1,0,1,1,0,0,0
2605,222222.0,2,0,1,0,1,0,1,0,0
2605,224444.0,2,0,1,0,1,1,0,0,0
2606,388889.0,4,0,1,0,1,0,1,0,0
2606,392778.0,4,0,1,0,1,1,0,0,0
2607,351852.0,2,0,0,0,0,0,1,0,0
2608,351852.0,2,0,0,0,0,0,1,0,0
2609,338082.0,2,1,1,0,1,0,1,0,0
2610,355947.0,2,0,1,0,1,0,1,0,0
2610,379630.0,2,0,1,0,1,0,1,0,0
2611,328371.0,2,1,1,0,1,0,0,0,0
2611,652273.0,2,0,1,0,1,0,1,0,0
2612,397303.0,2,0,1,0,1,0,0,0,0
2612,821970.0,2,0,1,0,1,0,1,0,0
