room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,views,bathroom_count,balcony-terrace,closet,air_conditioning,mini_bar,bathtub,shower,refrigerator,private-pool,jacuzzi-bathtub,bedroom_count,price_option_price,adults_number,children_number,có_bữa_sáng,bãi_đậu_xe,phòng_tập,vào_hồ_bơi_miễn_phí,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,region
46,0,0,1,0,1,0,0,0,0,0,2,30.0,,1,,,True,True,,,,,,0,1134248.0,2,0,100000,1,1,0,1,1,0,0,479494,Phòng Superior (Superior Room),The Mira Hotel,Bình Dương
47,1,0,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,,,True,True,,,,,0,1349678.0,2,0,100000,1,1,0,1,1,0,0,479494,Deluxe giường đôi (Deluxe Double),The Mira Hotel,Bình Dương
47,1,0,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,,,True,True,,,,,0,1457200.0,2,1,100000,1,1,1,1,0,1,0,479494,Deluxe giường đôi (Deluxe Double),The Mira Hotel,Bình Dương
47,1,0,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,,,True,True,,,,,0,1611111.0,2,0,100000,1,1,0,1,0,1,0,479494,Deluxe giường đôi (Deluxe Double),The Mira Hotel,Bình Dương
48,1,0,0,0,0,0,0,0,0,0,1,54.0,be boi,0,,,,True,True,,,,,0,1860332.0,2,0,100000,1,1,0,1,1,0,0,479494,Business Suite giường đôi (Business Suite Double),The Mira Hotel,Bình Dương
48,1,0,0,0,0,0,0,0,0,0,1,54.0,be boi,0,,,,True,True,,,,,0,1935994.0,2,0,100000,1,1,1,1,0,1,0,479494,Business Suite giường đôi (Business Suite Double),The Mira Hotel,Bình Dương
49,0,0,1,0,0,0,0,0,0,0,1,54.0,be boi,0,,,,True,True,,,,,0,1860332.0,2,0,100000,1,1,0,1,1,0,0,479494,Suite Thương gia 2 giường (Business Suite Twin),The Mira Hotel,Bình Dương
49,0,0,1,0,0,0,0,0,0,0,1,54.0,be boi,0,,,,True,True,,,,,0,1935994.0,2,1,100000,1,1,1,1,0,1,0,479494,Suite Thương gia 2 giường (Business Suite Twin),The Mira Hotel,Bình Dương
49,0,0,1,0,0,0,0,0,0,0,1,54.0,be boi,0,,,,True,True,,,,,0,2140476.0,2,0,100000,1,1,0,1,0,1,0,479494,Suite Thương gia 2 giường (Business Suite Twin),The Mira Hotel,Bình Dương
50,0,1,0,0,0,0,0,0,0,0,1,54.0,ngoai troi,1,,True,True,,True,,,,,0,2140476.0,2,0,100000,1,1,0,1,0,1,0,479494,Suite,The Mira Hotel,Bình Dương
51,0,1,0,0,0,0,0,0,0,0,1,70.0,thanh pho,0,,,True,True,True,,,,,0,3538914.0,2,1,100000,1,1,1,1,0,1,0,479494,Căn hộ (Apartment),The Mira Hotel,Bình Dương
51,0,1,0,0,0,0,0,0,0,0,1,70.0,thanh pho,0,,,True,True,True,,,,,0,3578773.0,2,0,100000,1,1,0,1,1,0,0,479494,Căn hộ (Apartment),The Mira Hotel,Bình Dương
52,0,1,0,0,0,0,0,0,0,0,1,52.0,thanh pho,1,True,,,,,,,,,0,737091.0,2,0,100000,1,1,1,1,0,1,0,39830693,Căn hộ 1 phòng ngủ (1-Bedroom Apartment),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
52,0,1,0,0,0,0,0,0,0,0,1,52.0,thanh pho,1,True,,,,,,,,,0,887778.0,2,1,100000,1,1,0,1,0,1,0,39830693,Căn hộ 1 phòng ngủ (1-Bedroom Apartment),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
53,0,1,0,0,0,0,0,0,0,0,1,62.0,thanh pho,1,True,,,,,,,,,2,928678.0,4,0,100000,1,1,1,1,0,1,0,39830693,Căn Hộ 2 Phòng Ngủ (Two Bedroom Apartment),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
53,0,1,0,0,0,0,0,0,0,0,1,62.0,thanh pho,1,True,,,,,,,,,2,963000.0,2,0,100000,1,1,0,1,0,1,0,39830693,Căn Hộ 2 Phòng Ngủ (Two Bedroom Apartment),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
53,0,1,0,0,0,0,0,0,0,0,1,62.0,thanh pho,1,True,,,,,,,,,2,1123889.0,4,1,100000,1,1,0,1,0,1,0,39830693,Căn Hộ 2 Phòng Ngủ (Two Bedroom Apartment),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
54,0,1,0,0,0,0,0,0,0,0,1,78.0,thanh pho,2,True,,,,,,,,,2,1035856.0,4,0,100000,1,1,1,1,0,1,0,39830693,Căn hộ 2 phòng ngủ hướng thành phố có 2 phòng tắm (2-Bedroom City View Apartment with 2 Bathrooms),Căn hộ The Emerald Golf View (The Emerald Golf View Apartment),Bình Dương
55,0,1,0,0,0,0,0,0,0,0,1,34.0,nong thon,0,,True,True,,,,,,,0,806501.0,2,2,100000,1,0,1,1,0,0,1,5396372,Superior giường đôi (Superior Double),The Mira Boutique Hotel,Bình Dương
55,0,1,0,0,0,0,0,0,0,0,1,34.0,nong thon,0,,True,True,,,,,,,0,902116.0,2,2,100000,1,0,1,1,0,0,1,5396372,Superior giường đôi (Superior Double),The Mira Boutique Hotel,Bình Dương
55,0,1,0,0,0,0,0,0,0,0,1,34.0,nong thon,0,,True,True,,,,,,,0,972679.0,2,0,100000,1,0,0,1,0,1,1,5396372,Superior giường đôi (Superior Double),The Mira Boutique Hotel,Bình Dương
56,0,0,1,0,0,0,0,0,0,0,1,34.0,nong thon,1,,True,True,True,,,,,,0,965756.0,2,2,100000,1,0,1,1,0,0,1,5396372,Superior 2 giường (Superior Twin),The Mira Boutique Hotel,Bình Dương
56,0,0,1,0,0,0,0,0,0,0,1,34.0,nong thon,1,,True,True,True,,,,,,0,969273.0,2,0,100000,1,0,0,1,0,0,1,5396372,Superior 2 giường (Superior Twin),The Mira Boutique Hotel,Bình Dương
56,0,0,1,0,0,0,0,0,0,0,1,34.0,nong thon,1,,True,True,True,,,,,,0,972679.0,2,0,100000,1,0,0,1,0,1,1,5396372,Superior 2 giường (Superior Twin),The Mira Boutique Hotel,Bình Dương
56,0,0,1,0,0,0,0,0,0,0,1,34.0,nong thon,1,,True,True,True,,,,,,0,1011464.0,2,2,100000,1,0,1,1,0,0,1,5396372,Superior 2 giường (Superior Twin),The Mira Boutique Hotel,Bình Dương
57,0,0,1,0,0,0,0,0,0,0,1,34.0,vuon,0,,,True,True,,,,,,0,997665.0,2,0,100000,1,0,0,1,1,0,1,5396372,Superior 1 người (Superior Single),The Mira Boutique Hotel,Bình Dương
57,0,0,1,0,0,0,0,0,0,0,1,34.0,vuon,0,,,True,True,,,,,,0,886492.0,1,1,100000,1,0,1,1,0,0,1,5396372,Superior 1 người (Superior Single),The Mira Boutique Hotel,Bình Dương
57,0,0,1,0,0,0,0,0,0,0,1,34.0,vuon,0,,,True,True,,,,,,0,902116.0,1,1,100000,1,0,1,1,0,0,1,5396372,Superior 1 người (Superior Single),The Mira Boutique Hotel,Bình Dương
57,0,0,1,0,0,0,0,0,0,0,1,34.0,vuon,0,,,True,True,,,,,,0,1527778.0,1,0,100000,1,0,0,1,0,0,1,5396372,Superior 1 người (Superior Single),The Mira Boutique Hotel,Bình Dương
58,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,True,,True,,,,,,0,1017959.0,2,2,100000,1,0,1,1,0,0,1,5396372,Phòng Loại Sang Giường Đôi (Deluxe Double Room),The Mira Boutique Hotel,Bình Dương
58,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,True,,True,,,,,,0,1020700.0,2,0,100000,1,0,0,1,0,0,1,5396372,Phòng Loại Sang Giường Đôi (Deluxe Double Room),The Mira Boutique Hotel,Bình Dương
58,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,True,,True,,,,,,0,1024348.0,2,0,100000,1,0,0,1,0,1,1,5396372,Phòng Loại Sang Giường Đôi (Deluxe Double Room),The Mira Boutique Hotel,Bình Dương
58,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,,True,,True,,,,,,0,1066138.0,2,2,100000,1,0,1,1,0,0,1,5396372,Phòng Loại Sang Giường Đôi (Deluxe Double Room),The Mira Boutique Hotel,Bình Dương
59,1,0,0,0,0,0,0,0,0,0,1,40.0,ngoai troi,1,,,,,,,,,,0,1037909.0,2,0,100000,1,0,0,1,1,0,1,5396372,Phòng Loại Sang (Deluxe Room),The Mira Boutique Hotel,Bình Dương
59,1,0,0,0,0,0,0,0,0,0,1,40.0,ngoai troi,1,,,,,,,,,,0,1805556.0,2,0,100000,1,0,0,1,0,0,1,5396372,Phòng Loại Sang (Deluxe Room),The Mira Boutique Hotel,Bình Dương
60,0,0,1,0,0,0,0,0,0,0,1,40.0,thanh pho,0,,True,True,True,,,,,,0,1102971.0,2,0,100000,1,0,0,1,1,0,1,5396372,Deluxe 1 người (Deluxe Single),The Mira Boutique Hotel,Bình Dương
60,0,0,1,0,0,0,0,0,0,0,1,40.0,thanh pho,0,,True,True,True,,,,,,0,1048983.0,1,1,100000,1,0,1,1,0,0,1,5396372,Deluxe 1 người (Deluxe Single),The Mira Boutique Hotel,Bình Dương
60,0,0,1,0,0,0,0,0,0,0,1,40.0,thanh pho,0,,True,True,True,,,,,,0,1066138.0,1,1,100000,1,0,1,1,0,0,1,5396372,Deluxe 1 người (Deluxe Single),The Mira Boutique Hotel,Bình Dương
60,0,0,1,0,0,0,0,0,0,0,1,40.0,thanh pho,0,,True,True,True,,,,,,0,1805556.0,1,0,100000,1,0,0,1,0,0,1,5396372,Deluxe 1 người (Deluxe Single),The Mira Boutique Hotel,Bình Dương
61,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,True,True,,,,,0,1258279.0,2,2,100000,1,0,1,1,0,0,1,5396372,Executive Suite giường King (Executive Suite King),The Mira Boutique Hotel,Bình Dương
61,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,True,True,,,,,0,1312169.0,2,2,100000,1,0,1,1,0,0,1,5396372,Executive Suite giường King (Executive Suite King),The Mira Boutique Hotel,Bình Dương
62,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,,True,,,,,0,1276207.0,2,0,100000,1,0,0,1,0,0,1,5396372,Phòng Suite Executive (Executive suite room),The Mira Boutique Hotel,Bình Dương
62,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,,True,,,,,0,1280615.0,2,0,100000,1,0,0,1,0,1,1,5396372,Phòng Suite Executive (Executive suite room),The Mira Boutique Hotel,Bình Dương
62,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,,True,,,,,0,1291319.0,1,1,100000,1,0,1,1,0,0,1,5396372,Phòng Suite Executive (Executive suite room),The Mira Boutique Hotel,Bình Dương
62,0,1,0,0,0,0,0,0,0,0,1,45.0,thanh pho,0,,True,True,,True,,,,,0,1312169.0,1,1,100000,1,0,1,1,0,0,1,5396372,Phòng Suite Executive (Executive suite room),The Mira Boutique Hotel,Bình Dương
63,1,0,0,0,0,0,0,0,0,0,1,34.0,,0,,,True,True,,,,,,0,1527778.0,2,0,100000,1,0,0,1,0,0,1,5396372,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),The Mira Boutique Hotel,Bình Dương
64,0,1,0,0,0,0,0,0,0,0,1,78.0,thanh pho,0,True,True,,True,,,,,,0,1680870.0,2,0,100000,1,0,0,1,1,0,1,5396372,Căn Hộ Áp Mái 1 Phòng Ngủ (1-Bedroom Penthouse),The Mira Boutique Hotel,Bình Dương
64,0,1,0,0,0,0,0,0,0,0,1,78.0,thanh pho,0,True,True,,True,,,,,,0,1895176.0,2,0,100000,1,0,0,1,0,1,1,5396372,Căn Hộ Áp Mái 1 Phòng Ngủ (1-Bedroom Penthouse),The Mira Boutique Hotel,Bình Dương
64,0,1,0,0,0,0,0,0,0,0,1,78.0,thanh pho,0,True,True,,True,,,,,,0,2050265.0,2,2,100000,1,0,1,1,0,0,1,5396372,Căn Hộ Áp Mái 1 Phòng Ngủ (1-Bedroom Penthouse),The Mira Boutique Hotel,Bình Dương
65,1,0,0,1,0,0,0,0,0,0,1,78.0,ngoai troi,1,,True,True,True,True,,True,,,0,3472222.0,2,0,100000,1,0,0,1,0,0,1,5396372,Căn Hộ (Apartment),The Mira Boutique Hotel,Bình Dương
66,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,True,,,,,0,3936217.0,2,0,100000,1,0,0,1,1,0,1,5396372,Căn Hộ Áp Mái Suite (Suite Penthouse),The Mira Boutique Hotel,Bình Dương
67,0,1,0,0,0,0,0,0,0,0,1,26.0,thanh pho,1,,,,True,,,,True,,0,2500000.0,2,0,273000,0,0,0,0,0,1,0,25559635,"Phòng khách 1 giường King (Guest room, 1 King)",Fairfield by Marriott Nam Bình Dương (Fairfield by Marriott South Binh Duong),Bình Dương
67,0,1,0,0,0,0,0,0,0,0,1,26.0,thanh pho,1,,,,True,,,,True,,0,2900000.0,2,0,100000,0,0,0,0,0,1,1,25559635,"Phòng khách 1 giường King (Guest room, 1 King)",Fairfield by Marriott Nam Bình Dương (Fairfield by Marriott South Binh Duong),Bình Dương
67,0,1,0,0,0,0,0,0,0,0,1,26.0,thanh pho,1,,,,True,,,,True,,0,3050000.0,2,0,100000,1,0,0,1,0,1,1,25559635,"Phòng khách 1 giường King (Guest room, 1 King)",Fairfield by Marriott Nam Bình Dương (Fairfield by Marriott South Binh Duong),Bình Dương
68,0,0,0,0,0,0,0,0,0,0,1,17.0,,0,,,True,,,,,,,0,354507.0,2,0,100000,1,0,0,1,0,1,0,80191425,Phòng Đôi (Double Room),Nhà nghỉ cao cấp NP (Np Luxury Motel),Bình Dương
68,0,0,0,0,0,0,0,0,0,0,1,17.0,,0,,,True,,,,,,,0,343657.0,1,0,100000,1,0,0,1,0,1,0,80191425,Phòng Đôi (Double Room),Nhà nghỉ cao cấp NP (Np Luxury Motel),Bình Dương
69,0,0,0,0,0,0,0,0,0,0,1,25.0,,3,,True,True,,,,,,,0,456619.0,2,0,100000,1,0,0,1,0,1,0,80191425,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),Nhà nghỉ cao cấp NP (Np Luxury Motel),Bình Dương
69,0,0,0,0,0,0,0,0,0,0,1,25.0,,3,,True,True,,,,,,,0,507676.0,3,0,100000,1,0,0,1,0,1,0,80191425,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),Nhà nghỉ cao cấp NP (Np Luxury Motel),Bình Dương
69,0,0,0,0,0,0,0,0,0,0,1,25.0,,3,,True,True,,,,,,,0,429572.0,1,0,100000,1,0,0,1,0,1,0,80191425,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),Nhà nghỉ cao cấp NP (Np Luxury Motel),Bình Dương
70,0,0,0,0,1,0,0,0,0,0,1,41.0,thanh pho,0,,,,,,,,,,0,1988952.0,2,0,100000,1,1,0,1,1,0,1,1202485,1 bedroom twin suite (1 BEDROOM TWIN SUITE),Khách sạn Becamex New City (Becamex Hotel New City),Bình Dương
71,1,0,0,0,0,0,0,0,0,0,1,25.0,,1,,,True,,True,True,,,,0,315657.0,2,0,100000,0,0,0,1,0,1,0,66152104,Phòng Tiêu Chuẩn (Standard Room),Khách sạn An Lộc (An Lộc Hotel),Bình Dương
71,1,0,0,0,0,0,0,0,0,0,1,25.0,,1,,,True,,True,True,,,,0,325251.0,2,0,100000,1,0,0,1,0,1,0,66152104,Phòng Tiêu Chuẩn (Standard Room),Khách sạn An Lộc (An Lộc Hotel),Bình Dương
72,1,0,0,0,0,0,0,0,0,0,1,32.0,thanh pho,1,True,,,True,True,,,,,0,420875.0,4,0,100000,0,0,0,1,0,1,0,66152104,Phòng Gia Đình (Family Room),Khách sạn An Lộc (An Lộc Hotel),Bình Dương
72,1,0,0,0,0,0,0,0,0,0,1,32.0,thanh pho,1,True,,,True,True,,,,,0,434546.0,4,0,100000,1,0,0,1,0,1,0,66152104,Phòng Gia Đình (Family Room),Khách sạn An Lộc (An Lộc Hotel),Bình Dương
73,0,0,1,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2211436.0,2,0,227000,1,1,0,1,1,0,0,51816388,Superior 2 giường (Superior Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
73,0,0,1,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2248361.0,2,0,227000,1,1,0,1,0,1,0,51816388,Superior 2 giường (Superior Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
73,0,0,1,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2442096.0,2,0,100000,1,1,0,1,1,0,1,51816388,Superior 2 giường (Superior Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
73,0,0,1,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2568794.0,2,0,100000,1,1,0,1,0,1,1,51816388,Superior 2 giường (Superior Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
74,0,1,0,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2211436.0,2,0,227000,1,1,0,1,1,0,0,51816388,Giường Lớn Cao Cấp (Superior King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
74,0,1,0,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2248361.0,2,0,227000,1,1,0,1,0,1,0,51816388,Giường Lớn Cao Cấp (Superior King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
74,0,1,0,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2442096.0,2,0,100000,1,1,0,1,1,0,1,51816388,Giường Lớn Cao Cấp (Superior King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
74,0,1,0,0,0,0,0,0,0,0,1,22.0,thanh pho,1,,,,,,,,,,0,2568794.0,2,0,100000,1,1,0,1,0,1,1,51816388,Giường Lớn Cao Cấp (Superior King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
75,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2704385.0,2,0,227000,1,1,0,1,1,0,0,51816388,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
75,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2744082.0,2,0,227000,1,1,0,1,0,1,0,51816388,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
75,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2955574.0,2,0,100000,1,1,0,1,1,0,1,51816388,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
75,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,3081584.0,2,0,100000,1,1,0,1,0,1,1,51816388,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
76,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2704385.0,2,0,227000,1,1,0,1,1,0,0,51816388,Deluxe giường King (Deluxe King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
76,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2744082.0,2,0,227000,1,1,0,1,0,1,0,51816388,Deluxe giường King (Deluxe King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
76,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,2955574.0,2,0,100000,1,1,0,1,1,0,1,51816388,Deluxe giường King (Deluxe King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
76,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,,,,,,,,,,0,3081584.0,2,0,100000,1,1,0,1,0,1,1,51816388,Deluxe giường King (Deluxe King),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
77,0,0,1,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,2899900.0,2,0,227000,1,1,0,1,1,0,0,51816388,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
77,0,0,1,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,2917551.0,2,0,227000,1,1,0,1,0,1,0,51816388,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
77,0,0,1,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,3128135.0,2,0,100000,1,1,0,1,1,0,1,51816388,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
77,0,0,1,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,3259568.0,2,0,100000,1,1,0,1,0,1,1,51816388,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
78,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,2917551.0,2,0,227000,1,1,0,1,0,1,0,51816388,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
78,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,2931151.0,2,0,227000,1,1,0,1,0,1,0,51816388,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
78,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,3057806.0,2,0,100000,1,1,0,1,1,0,1,51816388,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
78,0,1,0,0,0,0,0,0,0,0,1,33.0,thanh pho,1,True,,,,,,,,,0,3259568.0,2,0,100000,1,1,0,1,0,1,1,51816388,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Thành phố Mới Bình Dương - VSIP 2 (HIIVE by fusion Binh Duong New City - VSIP 2),Bình Dương
79,0,1,0,0,0,0,0,0,0,0,1,26.0,san trong,0,True,,,True,,,,,,0,633816.0,2,0,100000,1,0,0,1,0,1,0,67419926,Studio Tiêu Chuẩn Hướng Vườn (Studio Standard Garden View),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
79,0,1,0,0,0,0,0,0,0,0,1,26.0,san trong,0,True,,,True,,,,,,0,956665.0,2,1,100000,1,0,0,1,0,0,0,67419926,Studio Tiêu Chuẩn Hướng Vườn (Studio Standard Garden View),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
80,1,0,0,0,0,0,0,0,0,0,1,35.0,,0,True,,True,,,True,,,,0,633816.0,2,0,100000,1,0,0,1,0,1,0,67419926,Studio Deluxe with Bathtub,Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
81,0,0,1,0,0,0,0,0,0,0,1,35.0,duong pho,1,True,,,True,,,,,,0,633816.0,2,0,100000,1,0,0,1,0,1,0,67419926,Studio Premier có ban công (Premier Studio with Balcony),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
82,1,0,0,0,0,0,0,0,0,0,1,35.0,vuon,1,True,True,,,,,,,,0,717499.0,2,1,100000,1,0,0,1,0,0,0,67419926,Studio Có Ban Công (Studio with Balcony),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
83,0,1,0,0,0,0,0,0,0,0,1,35.0,vuon,0,True,,,True,,,,,,0,744474.0,2,1,100000,1,0,0,1,0,1,0,67419926,Studio (Tầng Trệt) (Studio (Ground Floor)),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
84,0,0,0,0,0,0,0,0,0,0,1,35.0,thanh pho,1,True,,,True,,,,,,0,744474.0,2,1,100000,1,0,0,1,0,1,0,67419926,Studio Deluxe (Sky Window Studio),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
85,1,0,0,0,0,0,0,0,0,0,1,35.0,vuon,1,True,True,,,,,,,True,0,956665.0,2,0,100000,1,0,0,1,0,0,0,67419926,Studio Có Bồn Tắm Spa (Studio with Spa Bath),Căn hộ dịch vụ ORA - Thành phố mới Bình Dương (ORA Serviced Apartments - Binh Duong New City),Bình Dương
86,0,0,0,0,1,0,0,0,0,0,1,20.0,,1,,,True,True,,,,,,0,406343.0,2,1,100000,1,0,0,1,0,1,0,561997,Phòng Tiêu chuẩn Giường Đôi (Standard Double Bed),Khách Sạn Long Bảo Châu (Long Bao Chau Hotel),Bình Dương
86,0,0,0,0,1,0,0,0,0,0,1,20.0,,1,,,True,True,,,,,,0,467372.0,2,1,100000,1,0,0,1,1,0,0,561997,Phòng Tiêu chuẩn Giường Đôi (Standard Double Bed),Khách Sạn Long Bảo Châu (Long Bao Chau Hotel),Bình Dương
87,0,0,1,0,0,0,0,0,0,0,1,28.0,thanh pho,1,,True,,True,,,,,,0,460790.0,2,1,100000,1,0,0,1,0,1,0,561997,Superior Twin Bed (Superior Twin bed),Khách Sạn Long Bảo Châu (Long Bao Chau Hotel),Bình Dương
