room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count
869,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,1,0,0,0,0,0,0,0,0,1,48.0,1,1,sea,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
871,1,0,1,1,0,0,0,0,0,1,106.0,2,1,nature,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
872,0,0,1,0,0,0,0,0,0,1,66.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
873,0,0,1,0,0,0,0,0,0,1,18.0,1,1,no view,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875,1,0,0,0,0,0,0,0,0,1,17.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
877,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,1,0,0,0,0,0,0,0,0,1,25.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
879,0,1,0,1,1,0,0,0,0,1,47.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,1,1,0,1,0,0,0,0,0,1,82.0,2,1,nature,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
881,1,0,0,0,0,0,0,0,0,1,45.0,1,1,sea,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,0,0,1,0,0,0,0,0,1,46.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,1,0,0,0,0,0,0,0,0,1,1000.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
884,0,0,0,1,1,0,0,0,0,1,60.0,1,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
885,1,0,0,0,0,0,0,0,0,1,47.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
886,1,0,0,1,0,0,0,0,0,1,96.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
887,0,0,0,0,1,0,0,0,0,1,20.0,1,1,city,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
888,1,1,0,0,0,0,0,0,0,1,88.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
890,0,0,0,0,1,0,0,0,0,1,200.0,1,0,nature,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
891,1,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,0,1,1,0,0,0,0,0,1,69.0,2,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
893,1,1,0,0,0,0,0,0,0,1,70.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
894,0,0,0,1,0,0,0,0,0,1,20.0,1,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
895,1,0,0,0,0,0,0,0,0,1,45.0,1,0,sea,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
896,0,0,0,1,1,0,0,0,0,1,46.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
897,0,0,0,0,1,0,0,0,0,1,47.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
898,0,0,1,0,0,0,0,0,0,1,65.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
899,0,1,0,0,0,0,0,0,0,1,20.0,1,1,nature,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,0,0,0,1,0,0,0,0,1,20.0,1,1,nature,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,1,0,0,0,0,0,0,1,20.0,1,1,city,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,1,0,0,0,0,0,0,0,0,1,46.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903,0,1,0,1,0,0,0,0,0,1,49.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,0,0,0,0,0,0,0,0,1,18.0,1,1,no view,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,1,0,0,0,0,1,30.0,1,1,nature,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,1,0,0,1,45.0,0,1,sea,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
907,1,0,0,0,0,0,0,0,0,1,46.0,0,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,0,0,0,0,0,0,0,0,1,49.0,0,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,1,0,0,0,0,1,60.0,1,1,garden,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,1,0,1,0,0,0,0,0,1,72.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
911,1,0,0,0,0,0,0,0,0,1,47.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,1,1,0,0,0,0,1,70.0,2,1,sea,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
913,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
914,1,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1,0,0,0,0,0,0,0,0,1,45.0,1,1,nature,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
916,0,0,0,0,1,0,0,0,0,1,45.0,0,1,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
917,0,0,0,0,1,0,0,0,0,1,55.0,0,1,no view,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,1,0,0,0,0,1,48.0,1,1,sea,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
919,0,1,0,0,0,0,0,0,0,1,47.0,1,1,sea,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,0,0,1,0,0,0,0,0,1,45.0,1,1,nature,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
921,1,0,0,0,0,0,0,0,0,1,75.0,1,1,nature,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
922,0,0,0,1,0,0,0,0,0,1,64.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
923,0,0,1,1,0,0,0,1,0,1,50.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
924,0,0,0,0,1,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,0,0,0,0,1,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,1,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,1,0,0,0,0,0,0,0,0,1,60.0,1,1,sea,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
928,1,0,0,0,0,0,0,0,0,1,60.0,1,1,sea,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
929,1,0,0,1,0,0,0,0,0,1,47.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
930,1,0,0,0,1,0,0,1,0,1,72.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
931,1,0,0,0,1,0,0,1,0,1,72.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
932,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nature,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
933,0,1,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1,0,1,0,0,0,0,0,0,1,110.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
937,1,0,0,0,1,1,0,1,0,1,95.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
938,1,0,0,0,0,0,0,0,0,1,60.0,1,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
939,0,0,0,1,0,0,1,0,0,1,50.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
940,0,0,1,0,1,0,0,0,0,2,16.0,0,1,city,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,1,0,0,0,0,0,0,1,20.0,0,1,no view,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,1,0,0,0,1,0,0,0,0,1,500.0,13,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
943,0,0,1,0,0,0,0,0,0,1,18.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,1,0,0,0,0,0,0,0,1,1,18.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,1,1,18.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,1,0,0,0,0,0,0,0,1,1,18.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,1,1,50.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,0,0,1,0,0,0,0,0,1,1,80.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
949,1,0,0,0,0,0,0,0,1,1,80.0,0,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
950,0,1,1,0,0,0,0,0,1,1,71.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
951,0,0,0,0,1,0,0,0,0,1,50.0,0,1,sea,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0,0,1,70.0,2,1,sea,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0,0,1,110.0,2,1,sea,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,1,0,0,0,0,1,15.0,1,1,no view,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
955,1,0,0,0,0,0,0,0,0,1,25.0,1,1,sea,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,0,0,1,0,0,0,0,0,0,1,25.0,1,1,no view,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,0,1,0,0,0,0,0,0,0,1,27.0,1,1,sea,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
958,1,0,0,1,1,0,0,0,0,1,66.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
959,0,1,0,1,0,0,0,0,0,1,48.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
960,0,0,0,1,1,0,0,0,0,1,50.0,1,1,nature,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,1,0,0,0,0,0,0,0,1,17.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,1,0,0,0,0,1,25.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,0,0,0,0,1,0,0,0,0,1,26.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,0,0,1,0,0,0,0,0,1,65.0,1,1,nature,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
966,1,0,0,1,0,0,0,0,0,1,48.0,1,1,nature,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,0,0,1,0,0,0,0,0,0,1,47.0,1,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
968,1,0,1,0,1,0,0,0,0,1,50.0,8,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
969,0,1,0,0,0,0,0,0,0,1,15.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0,0,0,0,1,0,0,0,0,1,18.0,0,1,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,0,0,1,0,0,0,0,0,0,1,25.0,0,1,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,1,0,0,0,0,1,25.0,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,1,0,0,0,0,0,0,0,0,1,18.0,0,1,no view,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0,0,1,23.0,0,1,no view,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,1,25.0,0,1,no view,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,1,0,0,0,0,1,25.0,1,1,sea,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
977,0,0,1,0,0,0,0,0,0,1,35.0,1,1,sea,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,1,0,1,0,0,0,0,1,28.0,1,1,sea,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,1,0,1,0,0,0,0,1,35.0,0,1,sea,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,0,1,0,1,0,0,0,0,1,40.0,1,1,sea,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1,0,1,1,0,0,0,0,0,1,74.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
982,0,0,0,0,0,0,1,0,0,1,50.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,1,1,0,0,0,0,0,1,0,1,67.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
984,0,0,0,1,1,0,0,0,0,1,47.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
985,0,1,1,0,0,0,0,0,0,1,45.0,2,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
986,1,0,0,1,1,0,0,0,0,1,120.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
987,0,0,0,1,0,0,0,0,0,1,40.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
988,1,0,0,0,0,0,0,0,0,1,45.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
989,1,0,0,0,0,0,0,0,0,1,47.0,1,0,nature,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,1,0,0,0,0,0,0,0,1,65.0,0,1,sea,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
992,0,0,0,0,1,0,0,0,0,1,25.0,1,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
993,1,0,0,0,0,0,0,0,0,1,17.0,1,1,no view,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,1,0,0,0,0,1,25.0,1,1,no view,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1,0,0,0,0,0,0,0,0,1,48.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,1,0,0,0,0,0,0,0,0,1,100.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
998,0,0,0,0,0,0,1,0,0,1,50.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
999,1,0,0,0,0,0,0,0,0,1,47.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1001,0,0,1,0,1,0,0,0,0,1,,5,1,no view,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1002,1,0,1,1,0,0,0,0,0,1,46.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,0,0,1,0,1,1,0,0,0,1,620.0,15,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1004,0,0,1,0,0,0,0,0,0,1,240.0,4,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1005,1,0,0,0,0,1,0,1,0,1,75.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1006,1,0,0,0,0,0,0,0,0,1,50.0,1,0,sea,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1007,1,0,0,1,0,0,0,0,0,1,70.0,1,0,sea,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
1008,0,0,0,0,1,0,0,0,0,1,55.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1009,0,0,1,0,0,0,0,0,0,1,75.0,1,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1010,1,0,0,0,0,0,0,0,0,1,52.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1011,1,0,1,1,0,0,0,0,0,1,204.0,4,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1012,1,0,0,0,1,0,0,0,0,1,47.0,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1,0,0,0,0,0,0,0,0,1,45.0,1,0,nature,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,1,0,0,0,0,0,0,0,0,1,35.0,1,1,nature,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1,0,0,0,0,0,0,0,0,1,28.0,1,1,no view,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1652,0,1,0,0,0,0,0,0,0,1,40.0,0,1,garden,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1653,1,0,0,0,0,0,0,0,0,1,40.0,1,1,garden,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,1,0,0,0,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1,1,0,0,0,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1,1,0,0,0,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1,0,0,0,0,0,0,0,0,1,,0,1,no view,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,1,0,0,0,0,0,0,0,0,1,,0,1,nature,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1,0,0,0,0,0,0,0,0,1,,0,1,nature,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,1,0,0,0,0,0,0,0,0,1,16.0,1,1,no view,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nature,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1,0,1,0,0,0,0,0,0,1,22.0,1,1,nature,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nature,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1,0,1,0,0,0,0,0,0,1,30.0,1,1,nature,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,1,0,0,0,0,1,35.0,1,1,nature,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,1,0,0,0,0,1,11.0,1,1,no view,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,0,0,0,0,1,0,0,0,0,1,18.0,1,1,no view,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,0,0,0,0,1,0,0,0,0,1,10.0,1,0,garden,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1669,0,0,1,0,0,0,0,0,0,1,20.0,1,0,nature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1670,0,0,1,0,0,0,0,0,0,1,20.0,0,1,nature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,0,0,1,0,0,0,0,0,0,1,30.0,1,0,nature,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,1,0,0,0,0,1,12.0,1,0,nature,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,1,0,1,20.0,1,0,nature,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,0,0,0,0,1,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,0,0,0,0,1,0,0,0,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,1,0,1,,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1,0,0,0,0,0,0,0,0,1,10.0,1,1,nature,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,0,0,1,0,0,0,0,0,0,1,30.0,2,1,nature,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1,0,0,0,0,0,0,0,0,1,10.0,1,1,nature,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1,0,0,0,0,0,0,0,0,1,10.0,1,1,nature,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,0,0,1,0,0,0,0,0,0,1,100.0,4,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,0,0,1,0,0,0,0,0,0,1,47.0,2,1,nature,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,0,1,0,0,0,0,0,0,0,1,24.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1,0,0,0,0,0,0,0,0,1,15.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,1,0,0,0,0,0,0,0,1,24.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,0,1,0,0,0,0,0,0,0,1,30.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,1,0,0,0,0,0,0,0,1,30.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,1,0,0,0,0,0,0,0,1,15.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1,0,0,0,0,0,0,0,0,1,15.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,0,1,0,0,0,0,0,0,0,1,15.0,1,1,nature,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,0,1,0,0,0,0,0,0,0,1,18.0,1,0,nature,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1692,1,0,0,0,0,0,0,0,0,1,26.0,1,0,nature,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1693,0,1,0,0,0,0,0,0,0,1,26.0,1,0,nature,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
