,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,confirmation-instant
165,168,0,1,0,0,0,0,0,0,0,1,18.0,12,1,thien nhien,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
166,169,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
167,170,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
168,171,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
169,172,0,1,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
170,173,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
171,174,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,cua so
172,175,0,0,1,0,1,0,0,0,0,1,20.0,1,1,,,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,cua so
173,176,0,0,0,0,1,0,0,0,0,1,23.0,1,1,,,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,cua so
174,177,0,0,0,0,1,0,0,0,0,1,18.0,1,1,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
175,178,1,0,0,0,0,0,0,0,0,1,24.0,1,1,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
176,179,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
177,180,1,0,0,0,0,0,0,0,0,1,30.0,1,1,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,0,cua so
178,181,1,0,0,0,0,0,0,0,0,1,30.0,1,1,,,,True,,,,True,True,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
179,182,1,0,0,0,0,0,0,0,0,1,18.0,1,1,vuon,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
180,183,1,0,0,0,0,0,0,0,0,1,22.0,1,1,vuon,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
181,184,1,0,0,0,0,0,0,0,0,1,25.0,1,1,vuon,,,True,,,True,True,,,,True,,,True,,,,,,,,,,,,,0,dieu hoa ca nhan
182,185,1,0,0,0,1,0,0,0,0,1,30.0,1,1,vuon,,,True,,,True,True,,,,True,,,True,,,,,,,,,,,,,0,dieu hoa ca nhan
183,186,0,1,0,1,0,0,0,0,0,1,45.0,0,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,0,
184,187,1,0,0,0,0,0,0,0,0,1,18.0,1,0,song,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
185,188,1,0,0,0,0,0,0,0,0,1,22.0,1,0,song,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
186,189,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
187,190,0,1,0,0,0,0,0,0,0,1,25.0,0,1,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,trai cay/do an vat
188,191,0,0,0,0,0,0,1,0,0,1,25.0,0,1,,,True,True,True,,,,,,,True,,,,,,,True,,,,,,,,,0,trai cay/do an vat
189,192,1,0,0,0,0,0,0,0,0,1,30.0,0,1,duong pho,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
190,193,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,,,,,,,,,,,,,True,True,,,,,,,,,0,dieu hoa ca nhan
191,194,1,0,0,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,,,True,,,,,,,True,,,,,,,True,,,,,,,,,,0,dieu hoa ca nhan
192,195,1,0,0,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
193,196,1,0,0,0,1,0,0,0,0,1,40.0,1,1,ngoai troi,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
194,197,1,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
195,198,0,0,0,0,1,0,0,0,0,1,20.0,1,1,ngoai troi,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
196,199,1,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
197,200,0,0,0,0,1,0,0,0,0,1,18.0,1,1,thanh pho,,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
198,201,0,0,1,0,0,0,0,0,0,1,18.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
199,202,1,0,1,0,0,0,0,0,0,1,24.0,1,1,ngoai troi,,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
200,203,1,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
201,204,0,0,0,0,1,0,0,0,0,1,24.0,2,1,thanh pho,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
202,205,1,0,0,1,0,0,0,0,0,1,55.0,0,1,thanh pho,True,,,,,,,,,,,,,,,,True,,,,,True,,,,,0,phong xong kho
203,206,1,0,0,1,0,0,0,0,0,1,66.0,0,1,be boi,True,,,,,,,,,,,,,,,,,,,,,True,,,,True,2,phong xong kho
204,207,1,0,0,1,0,0,0,0,0,1,76.0,2,1,cong vien,True,,,,,,,,,,,,,,,,,,True,,,True,,,,,2,phong xong kho
205,208,0,0,0,0,1,0,0,0,0,1,25.0,1,1,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
206,209,1,0,0,0,0,0,0,0,0,1,28.0,1,1,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
207,210,0,1,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
208,211,0,0,0,1,1,0,0,0,0,1,85.0,2,1,ngoai troi,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
209,212,1,0,0,0,0,0,0,0,0,1,25.0,1,1,thanh pho,,,,,,,,True,,,,True,,,,,,,,,,,,,,,0,trai cay/do an vat
210,213,1,0,0,0,0,1,0,0,0,1,75.0,2,1,thanh pho,,,,,,,,,,,,True,,,,,,,,,,,,,,,3,trai cay/do an vat
211,214,0,0,0,0,1,0,0,0,0,1,20.0,0,1,thanh pho,,,True,True,True,,True,,,,,,,,,,,,,True,,,,,,,0,
212,215,0,0,0,0,1,0,0,0,0,1,22.0,1,0,thanh pho,,,,,True,,,,,True,,True,,,,,,,,,True,,,,,,0,phong xong kho
213,216,0,0,1,0,0,0,0,0,0,1,20.0,1,1,san trong,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,phong xong kho
214,217,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
215,218,0,0,1,0,0,0,0,0,0,1,20.0,1,1,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
216,219,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,,,True,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
217,220,1,0,0,0,0,0,0,0,0,1,32.0,0,1,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
218,221,1,0,0,0,0,0,0,0,0,1,32.0,1,1,ngoai troi,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
219,222,1,0,0,0,0,0,0,0,0,1,45.0,0,1,thanh pho,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
220,223,1,0,0,0,0,0,0,0,0,1,45.0,1,1,ngoai troi,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
221,224,1,0,0,0,0,0,0,0,0,1,60.0,2,1,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,2,cua so
222,225,1,0,0,0,0,0,0,0,0,1,60.0,2,1,ngoai troi,,,True,,True,,,,,,,,,,,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
223,226,1,0,0,0,0,0,0,0,0,1,68.0,2,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2,cua so
224,227,1,0,0,0,0,0,0,0,0,1,68.0,2,1,ngoai troi,,,True,,True,,,,,,,,,,,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
225,228,1,0,0,0,0,0,0,0,0,1,18.0,1,1,,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
226,229,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
227,230,0,0,0,0,1,0,0,0,0,1,30.0,1,1,vuon,True,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
228,231,1,0,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
229,232,1,0,0,0,0,0,0,0,0,1,26.0,0,1,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
230,233,1,0,0,0,0,0,0,0,0,1,28.0,1,1,thanh pho,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
231,234,1,0,0,0,0,0,0,0,0,1,35.0,1,1,thanh pho,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
232,235,1,0,0,0,0,0,0,0,0,1,38.0,0,1,thanh pho,True,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
233,236,0,1,0,0,0,0,0,0,0,1,42.0,0,1,thanh pho,True,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
234,237,0,0,0,0,1,0,0,0,0,1,28.0,1,1,thanh pho,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,0,
235,238,0,0,1,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,True,True,True,,True,True,,,True,,,,,,,,,,,,,,,,0,
236,239,0,0,1,0,0,0,0,0,0,1,50.0,0,1,,,,True,True,,True,,,,,,,,,,,,,,True,,,,,,,0,
237,240,1,0,0,1,0,0,0,0,0,1,70.0,2,1,ngoai troi,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,0,
238,241,0,0,0,0,1,0,0,0,0,1,18.0,1,1,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,0,cua so
239,242,0,0,0,0,1,0,0,0,0,1,30.0,1,1,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,0,cua so
240,243,0,0,0,0,1,0,0,0,0,1,72.0,1,1,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,0,cua so
241,244,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
242,245,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
243,246,1,0,0,0,0,0,0,0,0,1,56.0,1,1,thanh pho,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,hanh lang ngoai
244,247,1,0,0,0,0,0,0,0,0,1,71.0,2,1,thanh pho,,True,,,,,,,,True,,,,,,,,,,,,,,,,,2,hanh lang ngoai
245,248,1,0,0,0,0,0,0,0,0,1,71.0,2,1,vuon,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,2,
246,249,0,0,0,0,1,0,0,0,0,1,18.0,1,1,thanh pho,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
247,250,0,0,0,0,1,0,0,0,0,1,25.0,1,1,thanh pho,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
248,251,0,0,0,0,1,0,0,0,0,1,22.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so
249,252,0,0,0,0,1,0,0,0,0,1,30.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so
250,253,0,1,0,0,0,0,0,0,0,1,28.0,1,1,thanh pho,True,,,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
251,254,0,1,0,0,0,0,0,0,0,1,35.0,1,1,thanh pho,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,0,hanh lang ngoai
252,255,1,0,0,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
253,256,0,0,0,0,1,0,0,0,0,1,20.0,1,1,ngoai troi,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,0,dieu hoa ca nhan
254,257,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,,,,,,,,True,,,True,,,,,,,,,,,,,,0,cua so
255,258,0,0,0,0,1,0,0,0,0,1,25.0,1,1,ngoai troi,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
256,259,0,1,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
257,260,1,0,0,0,0,0,0,0,0,1,27.0,1,1,ngoai troi,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
258,261,0,1,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
259,262,0,1,0,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
260,263,0,0,0,0,1,0,0,0,0,1,15.0,1,0,duong pho,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
261,264,0,0,0,0,1,0,0,0,0,1,16.0,1,0,vuon,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
262,265,0,0,0,0,1,0,0,0,0,1,16.0,1,0,ngoai troi,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
263,266,0,0,1,0,0,0,0,0,0,1,18.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
264,267,0,0,0,0,1,0,0,1,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
265,268,1,0,0,0,0,0,0,0,0,1,30.0,1,1,thanh pho,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
266,269,0,0,1,1,1,0,0,0,0,1,55.0,1,1,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,0,
267,270,0,1,0,0,0,0,0,0,0,1,70.0,2,1,ngoai troi,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,2,phong xong kho
268,271,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,True,,True,,,,,,,,,,,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
269,272,0,0,0,0,1,0,0,0,0,1,35.0,1,1,ngoai troi,,,True,,True,,,,,,,,,,,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
270,273,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
271,274,0,0,1,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
272,275,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
273,276,0,0,0,0,1,0,0,0,0,1,35.0,1,0,vuon,True,,,,,,,,,,,,True,,,True,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
274,277,0,0,1,0,0,0,0,0,0,1,,1,1,ngoai troi,True,,,True,,,,True,True,,,,,,,True,,,,,,,,,True,,0,
275,278,0,0,0,0,1,0,0,0,0,1,25.0,1,1,,,,,,True,,,,True,,,,,,,,,,,,,,True,,,,0,cua so
276,279,0,0,0,0,1,0,0,0,0,1,30.0,1,1,thanh pho,,,True,,,True,,,,,True,True,,,,,,,,,,,,,,,0,cua so
277,280,0,0,0,0,0,1,0,0,0,1,30.0,0,1,,True,,True,,,True,,,,,True,,,,,,,,,,,,,,,,0,cua so
278,281,0,0,1,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
279,282,1,0,1,0,0,0,0,0,0,1,23.0,1,1,vuon,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
280,283,0,1,1,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
281,284,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
282,285,1,0,0,0,0,0,0,0,0,1,18.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
283,286,1,0,0,0,0,0,0,0,0,1,23.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
284,287,1,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,phong xong kho
285,288,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,phong xong kho
286,289,1,0,0,0,0,0,0,0,0,1,15.0,1,1,ngoai troi,True,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
287,290,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
288,291,0,0,0,0,0,0,0,0,0,1,20.0,0,1,thanh pho,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
289,292,0,0,0,0,0,0,0,0,0,1,18.0,0,1,thanh pho,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
290,293,0,0,0,0,0,0,0,0,0,1,,0,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
291,294,0,0,0,0,0,0,0,0,0,1,,0,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
292,295,0,0,0,0,1,0,0,0,0,1,66.0,1,1,ngoai troi,True,,,True,,,,,,,,,,,True,,,,True,,,,,,,,1,phong xong kho
293,336,0,0,1,0,0,0,0,0,0,1,22.0,1,1,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,0,
294,337,0,0,1,0,0,0,0,0,0,1,33.0,1,1,ngoai troi,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,,0,
295,338,0,0,0,0,0,1,0,0,0,1,32.0,1,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
296,339,0,1,0,0,0,0,0,0,1,1,80.0,2,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,2,
297,340,0,0,0,0,1,0,0,0,0,1,35.0,1,1,ngoai troi,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
298,341,1,0,0,0,0,0,0,0,0,1,100.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1,
299,342,1,0,0,1,0,0,0,0,0,1,100.0,2,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2,
300,343,0,1,0,0,0,0,0,0,0,1,,0,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
301,344,0,1,0,0,0,0,0,0,0,1,20.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
302,345,0,1,0,0,0,0,0,0,0,1,30.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
303,346,0,0,0,0,1,0,0,0,0,1,33.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
304,347,0,1,0,0,0,0,0,0,0,1,35.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
305,348,0,0,1,0,0,0,0,0,0,1,22.0,1,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,
306,349,1,0,0,0,0,0,0,0,0,1,49.0,1,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,1,
307,350,1,0,0,1,0,0,0,0,0,1,72.0,2,1,ngoai troi,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,1,do dung cho giac ngu thoai mai
308,351,0,0,1,0,0,0,0,0,0,1,22.0,1,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,
309,352,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
310,353,0,0,0,0,1,0,0,0,0,1,22.0,1,1,,,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
311,354,0,1,0,1,0,0,1,0,0,1,55.0,1,1,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,2,
312,355,0,0,1,0,0,0,0,0,0,1,22.0,1,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,
313,356,1,0,0,0,0,0,0,0,0,1,70.0,1,1,,,,True,,,,,,,,True,,,,,,,,,,,,,True,,,1,dieu hoa ca nhan
314,357,1,0,0,0,0,0,0,0,0,1,51.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1,
315,358,0,0,1,1,0,0,0,0,0,1,70.0,2,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,
316,359,0,0,0,0,1,0,0,0,0,1,25.0,0,1,vuon,True,,,,,,,,,True,,,,,,,,,,True,,True,True,,,,0,ruou
317,360,1,0,0,0,0,0,0,0,0,1,25.0,1,0,vuon,True,,,,,,,True,,,,,,True,True,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
318,361,0,0,0,0,1,0,0,0,0,1,25.0,0,1,vuon,True,,,,,,,,,True,,,,,,,,,,,,True,True,,,,0,cua so
319,362,1,0,0,0,0,0,0,0,0,1,25.0,1,0,vuon,True,,,,,,,,,,,,,True,True,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
320,363,0,0,0,0,1,0,0,0,0,1,30.0,0,1,vuon,True,,,,,,,,,True,,,,,,,,,,,,True,True,,,,0,cua so
321,364,1,0,0,0,0,0,0,0,0,1,30.0,1,0,song,True,,,,,,,,,,,,,True,True,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
322,365,0,0,0,0,1,0,0,0,0,1,30.0,0,1,song,True,,,,,,,,,True,,,,,,,,,,,,True,True,,,,0,ruou
323,366,1,0,0,0,0,0,0,0,0,1,30.0,1,0,song,True,,,,,,,,,,,,,True,True,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
324,367,1,0,0,1,0,0,0,0,0,1,50.0,1,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,
325,368,0,0,0,0,1,0,0,0,0,1,18.0,1,1,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
326,369,0,0,0,0,1,0,0,0,0,1,25.0,0,1,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,cua so
327,370,0,0,0,0,1,0,0,0,0,1,25.0,0,1,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,cua so
328,371,1,0,0,0,0,0,0,0,0,1,,1,1,ngoai troi,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
329,372,1,0,0,0,0,0,0,0,0,1,,1,1,,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
330,373,1,0,0,0,0,0,0,0,0,1,,1,1,ngoai troi,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
331,374,0,0,0,0,1,1,0,0,0,1,,12,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,12,
332,375,0,0,0,0,0,1,0,0,0,1,10.0,1,1,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,0,cua so
333,376,0,0,0,0,0,1,0,0,0,1,15.0,1,1,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,,0,cua so
334,377,0,0,0,0,1,0,0,0,0,1,80.0,2,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,
335,378,1,0,0,0,0,0,0,0,0,1,,0,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
336,379,1,0,0,0,0,0,0,0,0,1,18.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
337,380,1,0,1,1,0,0,0,1,0,1,,5,1,,,,True,True,,,,,,,,,,,True,,,True,,True,,,,,True,,3,
338,381,1,1,1,0,1,0,0,0,0,1,,5,1,vuon,True,,,True,,,,True,,,,,,,True,,,,,,,,,,,,4,do go ngoai troi
339,382,1,0,0,0,0,0,0,0,0,1,63.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
340,383,0,0,0,0,1,0,0,0,0,1,63.0,0,1,ngoai troi,,,,True,,,,,,,,,,,True,,,,,,,,,,,,0,
341,384,0,0,0,0,1,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,0,
342,385,0,0,0,1,1,0,0,0,0,1,75.0,2,1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,2,
343,386,1,0,0,0,0,0,0,0,0,1,100.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1,
344,387,1,0,0,0,0,0,0,0,0,1,96.0,3,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,3,
345,388,0,0,0,0,1,0,0,0,0,1,10.0,1,1,,,,True,,,True,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
346,389,0,0,0,0,1,0,0,0,0,1,34.0,1,1,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
347,390,0,0,0,0,1,0,0,0,0,1,27.0,1,1,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
