room_type_id,price_option_name,price_option_price,price_amenities_for_price
8447,Thông tin sức chứa phòng: 2 người lớn.,1.256.614₫,"['Có bữa sáng (260.000 ₫/người)', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8447,Thông tin sức chứa phòng: 2 người lớn.,1.256.614₫,"['Có bữa sáng (260.000 ₫/người)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8447,Thông tin sức chứa phòng: 2 người lớn.,1.521.164₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8448,Thông tin sức chứa phòng: 2 người lớn.,1.773.929₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8448,Thông tin sức chứa phòng: 2 người lớn.,2.949.978₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8448,Thông tin sức chứa phòng: 2 người lớn.,2.969.577₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8449,Thông tin sức chứa phòng: 2 người lớn.,2.023.593₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8449,Thông tin sức chứa phòng: 2 người lớn.,3.199.642₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8450,Thông tin sức chứa phòng: 2 người lớn.,2.161.565₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8450,Thông tin sức chứa phòng: 2 người lớn.,3.337.614₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8450,Thông tin sức chứa phòng: 2 người lớn.,3.359.788₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8451,Thông tin sức chứa phòng: 2 người lớn.,3.220.899₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8452,Thông tin sức chứa phòng: 2 người lớn.,3.613.558₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8452,Thông tin sức chứa phòng: 2 người lớn.,5.965.656₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8452,Thông tin sức chứa phòng: 4 người lớn.,6.005.291₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8453,Thông tin sức chứa phòng: 2 người lớn.,3.876.362₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8453,Thông tin sức chứa phòng: 2 người lớn.,6.228.460₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8454,Thông tin sức chứa phòng: 2 người lớn.,4.336.270₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8454,Thông tin sức chứa phòng: 2 người lớn.,5.512.319₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8455,Thông tin sức chứa phòng: 2 người lớn.,4.993.280₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8455,Thông tin sức chứa phòng: 2 người lớn.,6.210.317₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8456,Thông tin sức chứa phòng: 2 người lớn.,5.387.487₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8456,Thông tin sức chứa phòng: 2 người lớn.,7.739.585₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8456,Thông tin sức chứa phòng: 4 người lớn.,7.791.005₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8457,Thông tin sức chứa phòng: 2 người lớn.,5.648.148₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8458,Thông tin sức chứa phòng: 2 người lớn.,7.030.013₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8458,Thông tin sức chứa phòng: 2 người lớn.,10.558.160₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8458,Thông tin sức chứa phòng: 6 người lớn.,10.628.307₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8459,Thông tin sức chứa phòng: 2 người lớn.,8.008.959₫,"['Kèm bữa sáng', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8459,Thông tin sức chứa phòng: 2 người lớn.,11.537.106₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8459,Thông tin sức chứa phòng: 6 người lớn.,11.613.757₫,"['Kèm bữa sáng', 'Bao gồm bữa tối', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở']"
8460,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,443.867₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bữa sáng miễn phí', 'Bãi đậu xe', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí']"
8460,Thông tin sức chứa phòng: 2 người lớn.,478.498₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
