,room_type_id,bed_str,expanded_bed,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_str,bedroom_count,confirmation-instant_str,confirmation-instant
6830,2412,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,18.0,1,0,,,,True,True,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6831,2413,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,0,,
6832,2414,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,,True,True,True,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6833,2415,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,,True,True,True,True,,,True,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6834,2416,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,True,True,,,True,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6835,2417,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước,am nuoc
6836,2418,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6837,2419,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước,am nuoc
6838,2420,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,,,,,,True,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6839,2421,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,,,,,,True,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6840,2422,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,0,1,,,,True,,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6841,2423,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Không có cửa sổ,khong co cua so,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6842,2424,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,,,,,True,,True,,True,True,,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6843,2425,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,,0,1,,,,True,,True,True,True,,,True,True,,True,,,,,,,,,,,,,True,,,,0,Ấm nước điện,am nuoc dien
6844,2426,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,41.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,True,True,,,,,,,,,True,,,,,,,,,,0,,
6845,2427,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6846,2428,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,True,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6847,2429,2 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 2}]",0,0,0,0,0,1,0,0,0,0,1,32.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6848,2430,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,32.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6849,2431,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,0,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6850,2432,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,26.0,1,0,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6851,2433,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6852,2434,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6853,2435,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6854,2436,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6855,2437,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6856,2438,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,True,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6857,2439,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6858,2440,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6859,2441,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,23.0,1,1,,,,,,True,,True,,,,True,,True,,True,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6860,2442,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,,,,,,True,,True,,,,True,,True,,True,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6861,2443,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6862,2444,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,Hướng Thành phố,thanh pho,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6863,2445,2 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 2}]",0,0,0,0,0,1,0,0,0,0,1,25.0,0,1,Hướng Thành phố,thanh pho,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6864,2446,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,,,,,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6865,2447,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6866,2448,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,16.0,1,1,,,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6867,2449,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6868,2450,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6869,2451,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,True,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6870,2452,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,22.0,1,1,,,,,,True,True,True,,True,True,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6871,2453,,[],0,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
6872,2454,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,37.0,0,1,Hướng Sông,song,,True,True,,True,True,,,True,,,True,,,,,,,True,,,,,,,,,,0,,
6873,2455,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,46.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,True,True,,,,,,,,,,,,,,,True,,,,0,Ấm nước điện,am nuoc dien
6874,2456,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,46.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,True,True,,,,,,,,,,,,True,,,,,,,0,Ấm nước điện,am nuoc dien
6875,2457,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6876,2458,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6877,2459,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,22.0,1,1,,,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6878,2460,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,,,,,,,True,True,,,,,,True,True,,,,,,True,,,,,,,,,,0,Ấm nước,am nuoc
6879,2461,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,,,,,,True,,,,,,,True,,,,,,,,,,0,Ấm nước,am nuoc
6880,2462,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
6881,2463,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,Hướng Không có cửa sổ,khong co cua so,,,,True,True,True,,,True,True,,,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6882,2464,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Không có cửa sổ,khong co cua so,,,,True,True,True,,,True,True,,,,,,,,,,,,,,,,True,,,0,,
6883,2465,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Không có cửa sổ,khong co cua so,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,0,,
6884,2466,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,16.0,0,1,Hướng Vườn,vuon,,True,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,0,,
6885,2467,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,32.0,0,1,Hướng Thành phố,thanh pho,,True,,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6886,2468,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6887,2469,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6888,2470,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,25.0,1,1,,,,,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6889,2471,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,15.0,1,0,,,,,,,True,True,,True,,True,,True,,True,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6890,2472,,[],0,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,True,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
6891,2473,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Thành phố,thanh pho,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6892,2474,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,15.0,0,1,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,0,,
6893,2475,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,0,,
6894,2476,1 giường đơn & 1 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,20.0,0,1,Hướng Ngoài trời,ngoai troi,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6895,2477,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,24.0,1,0,,,,,,True,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6896,2478,2 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 2}]",0,1,0,0,0,0,0,0,0,0,1,45.0,1,0,,,,,,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6897,2479,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6898,2480,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
6899,2481,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6900,2482,1 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 1}]",0,0,0,0,0,1,0,0,0,0,1,15.0,0,1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
6901,2483,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,23.0,1,1,,,,,,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6902,2484,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6903,2485,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6904,2486,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,24.0,1,1,,,,,True,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6905,2487,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,32.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6906,2488,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,35.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6907,2489,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6908,2490,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6909,2491,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,True,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,0,,
6910,2492,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,Được vào phòng chờ Thương Gia,duoc vao phong cho thuong gia,,True,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,0,,
6911,2493,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,0,,,,,True,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6912,2494,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6913,2495,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6914,2496,Giường cực dài,"[{'bed_type': 'Giường cực dài', 'bed_count': 1}]",0,0,0,0,0,0,0,0,0,1,1,16.0,1,0,,,,,True,True,,True,,,,True,,True,,,True,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6915,2497,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,,,,,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,
6916,2498,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6917,2499,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Đường phố,duong pho,,,,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
6918,2500,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Đường phố,duong pho,,,,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước,am nuoc
6919,2501,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Đường phố,duong pho,,,,,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6920,2502,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,,,,,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước,am nuoc
6921,2503,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước,am nuoc
6922,2504,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,True,True,,True,,,,True,,True,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6923,2505,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,,,,True,,True,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6924,2506,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6925,2507,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6926,2508,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,16.0,1,1,Hướng Vườn,vuon,,,,True,True,True,,,True,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6927,2509,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,18.0,1,1,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6928,2510,1 giường sofa & 1 giường đôi lớn,"[{'bed_type': 'giường sofa', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,1,0,0,0,0,0,0,1,80.0,3,1,Hướng Ngoài trời,ngoai troi,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,,
6929,2511,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6930,2512,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,19.0,1,1,Hướng Sân trong,san trong,True,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6931,2513,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,,,,,True,,,,,,,True,,,,,,,,,,0,Ấm nước điện,am nuoc dien
6932,2514,1 giường đôi & 1 giường đơn,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
